Fiyat,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş,Araç Durumu,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Takasa Uygun,Kimden
740.000 TL,06 Aralık 2025,Renault,Clio,1.0 SCe Joy,2022.0,93.000 km,Düz,Benzin,Hatchback/5,Beyaz,1200 cm3' e kadar,51 - 75 HP,Önden Çekiş,İkinci El,,,4 boyalı,Takasa Uygun,Galeriden
965.000 TL,09 Aralık 2025,Hyundai,i30,1.6 CRDi Elite,2013.0,170.000 km,Otomatik,Dizel,Hatchback/5,Beyaz,1582 cc,128 hp,Önden Çekiş,İkinci El,"5,5 lt",53 lt,5 boyalı,,Sahibinden
1.415.000 TL,04 Aralık 2025,Citroen,C4 X,1.2 PureTech Shine,2024.0,38.000 km,Otomatik,Benzin,SUV,Lacivert,1199 cc,132 hp,Önden Çekiş,İkinci El,"4,9 lt",50 lt,Tamamı orjinal,Takasa Uygun Değil,Galeriden
330.000 TL,10 Aralık 2025,Peugeot,206+,1.4 Comfort,2011.0,269.000 km,Düz,LPG & Benzin,Hatchback/5,Siyah,1360 cc,76 hp,Önden Çekiş,İkinci El,"6,3 lt",50 lt,1 değişen,,Sahibinden
815.000 TL,23 Kasım 2025,Fiat,Egea,1.6 Multijet Urban,2021.0,135.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,130 hp,Önden Çekiş,İkinci El,"4,3 lt",50 lt,"1 değişen, 1 boyalı",Takasa Uygun,Sahibinden
925.750 TL,08 Aralık 2025,Peugeot,208,1.2 PureTech Signature,2019.0,71.000 km,Otomatik,Benzin,Hatchback/5,Gri,1199 cc,112 hp,Önden Çekiş,İkinci El,"4,5 lt",50 lt,2 boyalı,Takasa Uygun,Galeriden
810.000 TL,29 Kasım 2025,Fiat,Egea,1.3 Multijet Easy Stil,2020.0,87.689 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,İkinci El,,,4 boyalı,Takasa Uygun,Galeriden
415.000 TL,05 Aralık 2025,Volkswagen,Jetta,1.6 Midline,2006.0,224.000 km,Düz,Benzin,Sedan,Gri,1595 cc,102 hp,Önden Çekiş,İkinci El,"7,4 lt",55 lt,"1 değişen, 4 boyalı",Takasa Uygun Değil,Galeriden
435.000 TL,03 Aralık 2025,Opel,Astra,1.6 CD,2000.0,288.000 km,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1598 cc,100 hp,Önden Çekiş,İkinci El,"7,4 lt",52 lt,Belirtilmemiş,Takasa Uygun,Galeriden
884.500 TL,06 Aralık 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2014.0,235.000 km,Otomatik,Dizel,Sedan,Lacivert,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,,,"1 değişen, 5 boyalı",Takasa Uygun,Galeriden
1.129.000 TL,06 Aralık 2025,BMW,1 Serisi,116d Joy Plus,2015.0,170.000 km,Otomatik,Dizel,Hatchback/5,Beyaz,1496 cc,116 hp,Arkadan İtiş,İkinci El,"4,1 lt",52 lt,1 boyalı,Takasa Uygun,Galeriden
820.000 TL,10 Aralık 2025,Volkswagen,Passat,2.0 TDi BlueMotion Highline,2012.0,313.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1968 cc,140 hp,Önden Çekiş,İkinci El,"5,2 lt",70 lt,Belirtilmemiş,,Sahibinden
625.000 TL,08 Aralık 2025,Honda,Civic,1.6 i-VTEC Elegance,2008.0,285.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1595 cc,125 hp,Önden Çekiş,İkinci El,"6,7 lt",50 lt,"1 değişen, 7 boyalı",Takasa Uygun,Galeriden
825.000 TL,09 Aralık 2025,Hyundai,Accent Blue,1.6 CRDI Mode,2017.0,220.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1582 cc,136 hp,Önden Çekiş,İkinci El,"4,6 lt",43 lt,"1 değişen, 4 boyalı",Takasa Uygun,Galeriden
